review_id,user_id,business_id,stars,useful,funny,cool,text,date
HOf770j1tfp1t9RwmwZ7xQ,gH-G1MyXivdB3YccpiiJgw,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"This place is very crowded. Waiting times are terrible. I can do grocery and cook a meal before they assign a table. It has always been a  bad experience every time I have gave it another shot. I will never go back here again. Not worth the aggravation given how many good restaurants are in neighborhood. When I got the table, the seat had food. They did not even have time to clean seat!",2017-12-21 14:25:32
HMamEb0NTpsOAFsfU8OqMQ,tGYPA6kmF8rdXf95tSMcYA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,3,0,"This is a fantastic dining place for any sized group. The menu is gigantic, the food quality is superb, the atmosphere is fun and fancy, the service is phenomenal, and the location is easy to find: South Park Mall. The interior is spacious, and there's a separate section where you can purchase cheesecakes to-go and other sauces\/ingredients and even beanie babies (if I remember correctly).",2010-05-31 15:09:16
Nh3VPooK6HjHvd5-cUmKuQ,QCgmX9loZxRrEH8c3UZFtA,L8rJht4Jw_BuR8gsckEWYg,5.0,1,2,1,"Finally went to this location and didn't have a wait... Apparently going on a Monday around 2:00 is perfect! The staff was very friendly, the food super, like usual & the cheesecake amazing! My kids ordered cheese pizza & spaghetti with meatballs off of the children's menu and the spaghetti was outstanding! I almost wished I had order that for myself! Their appetizer salads are humungous and packed with great veggies! The Mac & cheese burger is out of this world too, very creamy & perfect! My daughters birthday was celebrated here and they brought out the cutest little sundae in a small wine glass and sang to her. Will definitely be returning, hopefully soon!",2015-08-04 14:29:40
RJm9uB5VTIQTgb31rQyIOg,taQniOahqOfsJBVuK56baA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,1,0,"The ambiance is the best I have ever seen at a restaurant. The burgers are really good. I get them every time. Also, I am diabetic. They make a low-carb cheese cake made with splenda. I can have cheesecake here! That gets it a 5 by itself. 

One of our visit we got a really horrible server. We sent an appetizer back because we misunderstood what it was. After that she transferred us to another waitress. By that time we had already been waiting for our food for 45 minutes and by the time we got it, it was all wrong.  So why the positive review? This was an isolated incident. AND the manager comped the entire meal and gave us free deserts. So yeah, they still rock.",2015-11-10 18:15:05
Ffgp0JM6lv23EivONESrWw,WlL5xRcG2paD6XGuACXmhA,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"OK so why does it always take a bad experience to bring me to Yelp to post a review!

I love adding food pictures (944 of them if you want to know) , but tonight there was no food, so inevitably there are no photos of food.     

Why you may ask?       

Well, let me explain.

It was around 9:45pm or so when we entered the restaurant, there were no lines or waiting, so we (my wife and I) were promptly seated in what I will refer to as man bun hell.

After being seated between two groups of folks along the bar seating area, we were just getting a taste of the evenings adventure as it took approx 5-6 minutes for our server to come over and take our drink order.  We ordered ONE Chicken Marsala to be split, It was not long after that our bread and water arrived, but that was all.  By now it was around 10pm as this was clearly stated by our guest at the table beside us as it was getting late and they were ready to leave.  It was about 5 minutes later that the table to the  right of us received their meals and they had time to finish their food even after ordering 5 deserts to go.  At last look, it was 10:38, we had run out of time, patience and understanding.  Our server appeared to be distracted by a table we will refer to as ""friends"" since he was at that table for at least ten minutes - socializing.

He did bring by an empty plate for us to share our meal should it ever arrive.  We received two refills during this time. At no time was an apology given for the lack of food coming from the kitchen.  The table to the right was cleaned and a new group of four guest were seated.  The hostess stated that they would be taken care of ""she promised""......I stated that ""they should not believe the lies"", as we were obviously not taken care of.  They brought this to their service attention, but our own server arrived and I made it clear that we were leaving.  He suggested that we speak to a manager, however it was too late.  I stopped by the hostess stand but the manager came by.

During this time, the server was observed laughing and showing no interest toward any guest.

Upon leaving the restaurant I called and was promptly placed on hold for seven minutes.

I understand busy nights, but this was just not the case.

I will be following up on this review........",2016-06-04 04:07:42
22cZyS_3brg3UVTjNrjRww,nYIL1CCBK5aL3FL1QIy_sA,L8rJht4Jw_BuR8gsckEWYg,3.0,1,1,0,"I have changed my mind several times as to whether to make it two stars or three...

The food is occasionally very good, but most often it is merely serviceable--you'll eat it, you won't be hungry afterwards, but two days later you won't be able to recall what it was you ate. I suspect that has something to do with the extensive ""something for everybody"" menu, which makes me think no single kitchen could prepare all of these dishes with equal skill. Thus, some items might be sort of roughed out in the kitchen by the cooks, while others are done with flourish and panache.

It is a ridiculous amount of food presented on the plate, and I would be a more frequent guest there if the food cost 2\/3 as much and the portion was proportionately reduced. I likewise won't bother with a 20-40 minute wait--I'll eat in the food court, save myself about $30 for the wife and me (especially with no wine), and stop by on the way out for some cheesecake slices to go.

Finally, I prefer eating outside when the weather permits. It isn't a great view (the parking lot) but the noise level is much lower than inside. Modern restaurant designers seem to have a fetish for hard surfaces within the dining area, reflecting kitchen noise and patron conversation into an enormous dull din. Supposedly, this creates a sense of energy in the place; for me, it is more like eating in a construction site. If inside is all that is available, I'm heading back to that food court...",2010-10-24 20:54:05
WkmvIb07uQOS0fxL7YJUoQ,koMhxEdPlnNtDrPbTQoM0g,L8rJht4Jw_BuR8gsckEWYg,5.0,2,1,0,"This location is fantastic!  There is tons if great shopping that can be had prior to your cheesecake fulfilling experience.  Some things I would like to mention about the restaurant:
-The waitstaff are extremely nice and very helpful.  You will never worry about your cup going dry!  They also get the food to you in a hurry so that it doesn't every get cold, if it isn't supposed to be, waiting to arrive at your table.  
-The bathrooms are always clean and fully stocked.  
-The bar is an awesome area where the bartender is super nice and can help you pick the perfect cocktail to complement your choice of cheesecake (or food).
-The food ranges from pasta to salads to seafood to anything you can think of.  There is no shortage of options when it comes to this menu!!  
Lastly, the music they play is always best enjoyed on the outside patio on a nice afternoon with a glass of wine.  The patio is my choice of seating!!  

My only critical review would be that the waiter who brought our cheesecakes to our table reeked of cigarette smoke.  Not such a big fan of the stuff and kind of makes me nauseated.  (Not really a feeling I'm going for after stuffing my face with awesome food)

Love this place!!",2014-08-30 10:25:30
HM4p6J3ugLDvKQyyl4c8sA,OzS_mk4xrg_4wusjPkBybQ,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,Been going to this place for years and still the food is delicious.  I would recommend it to anyone. Always busy though especially Friday nights. I recommend the Bang Bang Chicken and Shrimp but it's ALL good.,2016-10-04 00:05:01
zeKC7zxDxq-gM8grjWzWQw,gXsyEC0QKrC97uZtQ6UwEQ,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,waited 50 min at the table for the waiter to come back and tell us he forgot to put in our order. :-(,2017-01-31 00:57:30
-Hlposce3OXExjyjP_-3xA,qNMnrxnM9zdlw25ocwOCzw,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"The wait was terrible...waiting to sign in to wait is asinine. The waitress was like a roller coaster....one second she was a good peak and then she was a bad valley. Like always it was a $100+ meal that should have been $25 due to the failure to fill drinks, bring hot food and the length of time that it obviously took to make the cheesecake. Thank heavens that I don't live in Charlotte.",2016-09-21 01:46:47
P0BEvaS05fUxVD5IcK_Fdw,QXaRek__Hiw1UuyfzZ6DKQ,L8rJht4Jw_BuR8gsckEWYg,4.0,0,1,0,"The ""short novel"" that is the menu boasts a huge variety.  If you can't find something you like here, maybe you don't really like anything.

I have never had bad service or bad food.  I love their small plates and the cheesecake is OMG!  If I have a friend visiting, I almost always make it by here just because the restaurant is so pretty inside.  Check them out, they're a nice place!",2013-07-23 14:03:25
59Wv8Ss1Ss8VKqHLbHG_3A,8zpZLEWweD0Tp6wLTzlZsQ,L8rJht4Jw_BuR8gsckEWYg,4.0,2,0,0,"This place is 4.5 stars for me. I've been coming here for many years ever since they opened. This place is ALWAYS crowded during dinner time, if you come around 6-8 you will probably have to wait unless if you made a reservation, this is particularly true on the weekends. I have tried numerous appetizers, pasta entree, burger entree, and cheesecake desserts. Overall, the flavor of the food is great, the presentation is also commendable and the portion is very large. Because of the large portion, on some of their dishes they offer 1\/2 sizes. The interior decoration is very nice, 2 floor high ceiling, golden deco, very spacious and many different sections. They have a full bar overlooking a great view. When you order pasta, they always bring out parmasan and shred it right in front of you. Love their pesto and sundries tomatoes. They also always bring put a basket of wheat and white bread after you order. Entrees range around 12-18 dollar. Appetizers around $8-12. Their appetizers are pretty big too, i ordered the avocado spring rolls once and i was able to eat it as an entree. The avocado spring rolls are amazing, i highly recommend them. They are different than any other spring rolls you've had. Perfect flavor and consistency over a crispy shell. If i remembered correctly, there are 6 large half pieces of spring rolls. The cheesecakes are around $6-8 per piece. Very large size served on a large plate, can be shared among 2-3 people. Drinks are around $7-12, pretty good as well, great mixed drinks.",2013-03-29 14:47:02
lpAs5mm5f0Hv1Osc9-2xfw,yPJCuW82d8B5qA2yEPwfcQ,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"I ordered calamari,had better in maggianos, ordered stuffed mushrooms..had better at Olive Garden.. There is something about this place that just doesn't give me the ""I want to go back the food was that good"" vibe... Cheesecakes are great,so I guess I could come back for some of those!",2017-04-03 02:20:35
Zy5zEaSpfin9-WHjUerGZw,FjVJ1BJ2Y26vL41UdSxDKg,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"I really enjoy the Cheesecake Factory and for more than just their cheesecake. They food is pretty consistent flavor is usually there and great. My only dislike about this place is the lighting. It can tend to be really dark inside during dinner service. I don't know if it is to set a mood, but having to use your phone to see the menu is never a good look.",2017-05-06 18:06:23
fR9Wd1EVwwzS8LDUkCVmlQ,9ZtpLk8GrI7E8gh3kXfFmQ,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"I thought it was great! Had the red velvet cheese cake and the macaroni cheeseburger which came to a total of $21 which I expected. The staff was extremely friendly. I got my order ""to go"" because it was so crowded.",2012-06-11 03:42:20
_cS81CjyNEzP8_m-dI5_7A,s1zq4svH2CkArtmQcI2Ecw,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,"I have been to this location at least 10 times and several other locations about the same amount of times. I've come to expect a certain level of service and experience when I go. The wait is normally long no matter when you go, but on this day, I didn't have to wait for more than 10 minutes. 

The waitress brought us some bread, but it was cold and not a full order. We looked to the table next to us with the same amount of people and they had twice as much as us. We love the bread here and always look forward to it. Even after we finished our bread, we were never asked once if we wanted some more. 

Before we got there, I had it in my head what I wanted, since the menu rarely changes. I have almost all 1,334 pages memorized. Undoubtably, I wanted some of the fried Mac n Cheese balls. Also, knowing that the portions can sometimes be rather large, I decided I wanted the chicken tenders. They say they are Cajun, but as someone who grew up eating Cajun cuisine, nothing about the feels Cajun. I just wanted them because I knew they would bring me a mountain of them. 

Once the food came, I was ready to climb the plate. The chicken tenders came with succotash and an order of mashed potatoes. Everything was just as good as it's been in the past. Also, when I say they bring you a mountain of food, be prepared to have plenty left over for the next day (or so). 

My wife and I split the lemon raspberry cheesecake (had no clue they even had this) and it was amazing. It's now my favorite cheesecake flavor. I can't wait to have it again

My only real complaint was the service. As I stated, I always expect a certain level of service when I go to Cheesecake Factory and during this visit, I'd rank it at the bottom. I had to flag our waitress down on multiple occasions. I never felt like she cared about us and she never once checked in to see how we were doing. Other than that, my experience was still a good one.",2018-06-29 13:13:55
2vdh0fjS3hOdS89wgSNcGw,ORZVY82r-VbBWwrn6hFSSQ,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"Always a long wait, usually 2 hours. Service can be great or can be terrible. But most importantly, they were recently rated ""B"" in cleanliness because employees were using bare hands in food prep and service and other problems.",2018-06-21 19:27:59
lpSsJJq5inoyP88NFxNp0Q,gme4d_gCiAAnsGdIRAx7nA,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"I've had Cheesecake Factory many times and each time I think the food is average. It's way overpriced for the quality served. Today I got the fish tacos, $15. The presentation looks great but the I could taste everything but the fish. The fish was unfortunately bland. I've had better for a lot cheaper at food trucks. I think everything on the menu is way overpriced and there are just way too many items to choose from. 

I think the cheesecakes are worth the money, they are delicious, but the actual food is really not. I'd enjoy the experience more if it wasn't so pricey. I usually don't dine here but a friend of mine wanted to for the cheesecake. 

The service is so so. Our waiter smelt of cigarettes which was a super buzz kill and really unappealing because we were about to eat. He came and went really quickly just to take our orders and serve the food but we never got a refill. We hardly saw him. I'd also like to mention that the floor is always slippery at every Cheesecake Factory I've ever been too and this one is no exception. Maybe it's the wax they use but they should reconsider this as it is prone to lead to accidents and injury. 

Probably would only come back for dessert but nothing else.",2017-07-02 01:17:54
LW5h6MIVrwXAYVeGykbPOw,X9h8w6_IwoxR0L0HL9E3uQ,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"This was the worst experience I have had at Cheesecake Factory. I have been several times and LOVED it. This time we got the appetizers after 30 minutes and then only got 2\/3 of them and then they served the first dinners with the 3rd appetizer. We had to ask the waitress 3 times for our bottles of water before we got it. The manager came out and apologized for the appetizer coming out so late, and that's fine, of course no problem, that stuff happens. But then the waitress had to be asked three times for the water and we never got out coffee with our cheesecake (which of course was awesome!). I'm shocked at the service and quality. Hope it was just a one off incident or that will be the last time I go. Shame as its my favorite place to go in Charlotte when I come home.",2015-08-02 12:44:31
XsautTW_R89OCt2VpJU5Ig,C5QsUsQg5I3dMdLM02SXGA,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"We cam here on for happy hour during National Cheesecake Day. Happy hour is M-Sat from 4-6p. Sadly, they do not have any drink specials during happy hour. :(
The food though, is amazing! $5.50 for actually small plate sizes, which is a lot. I made the ""mistake"" of ordering 3 apps for the 2 of us, so much food! We ordered the mac and cheese balls, cheese and spinach dip and southwest chicken rolls. Everything was really good though the cheese and spinach dip could have benefited with some seasoning. The mac and cheese balls and the southwest chicken rolls were very hearty, we had to take a lot of food home with us. 

What I did not like was how much the Long Island Iced Tea costs (I docked 1.5 stars for this), I blew $10.70 for a watered down drink. It did not feel like that much alcohol was in there. I won't be buying drinks from here again. 

The half off THE FIRST SLICE of cheesecake was a great deal, my boyfriend and I each bought a slice. I got the caramel turtle while he got the tiramisu. The caramel turtle was amazing, wasn't too cream cheesy and had the right amount of sweetness. The tiramisu was just meh, I wouldn't get it again. 

Don't forget to complete the feedback survey, you get $10 ecredit towards your next purchase. Pretty worth it if used during happy hour (there is no fine print saying you can't).",2015-08-02 01:48:20
DQxgdQLMn9AHW-apkqq1rA,XSz4svDvgOCRO92V_3ajWg,L8rJht4Jw_BuR8gsckEWYg,5.0,1,0,1,"The Cheesecake Factory is my favorite restaurant. Some may find it odd that I rarely even get cheesecake here. Their food is very high quality. A huge menu which I've had the pleasure of trying out most of their options. A meal can range anywhere from $12 (for a burger) to $30 (for the filet). $20-25 per person is the usual on how much I spend. What makes it so great is the food is worth the price but portions are usually double or even triple size.

My favorite appetizer is the fried macaroni and cheese. My favorite entree is the ribeye. And the best entree for the money, is the Cajun Chicken Littles. About 10-12 normal sized, delicious, hand breaded, crispy, chicken tenders, a scoop of awesome mashed potatoes, and some very good corn succotash; just a $15.99 price tag.

Highly recommend TCF.",2014-07-03 15:25:47
mJj30Y8GebwUUfS3q3NDYw,9IRuYmy5YmhtNQ6ei1p-uQ,L8rJht4Jw_BuR8gsckEWYg,3.0,1,0,1,"The factory remains the same since my last visit.....long wait times, and average food.  We had a hungry group of 4 looking for a variety of items to choose from and this place definitely has a huge menu....which may be why most of the food is just average.  I usually go with the burrito here as a safe bet but I decided to try the fish tacos with rice and beans and it was just....meh.  I really think the only thing worthy in this place is the cheesecake even though it is overpriced......",2012-03-09 20:34:49
TzFuMBchQFfso0g97rH_Fw,iN5kL0PrH0lb_69fZ6difQ,L8rJht4Jw_BuR8gsckEWYg,3.0,1,0,0,It was great years ago when Charlotte did not have as many places.  There are so many better places to go now.  The food is average.  The service is very good.  The dessert is excellent.  Overall it is a 3,2013-08-22 02:50:44
xSoFBz-H1WqPQG7HXT50lg,vthSLGfTLGKkltEMQks9Pg,L8rJht4Jw_BuR8gsckEWYg,2.0,4,3,2,"I don't usually review chains but this was my 1st experience there & I was very disappointed.

First off,  the restaurant is very nice looking.  I liked the ambiance from my point of view in the lobby.  When we were seated... not as much.  We were tucked in this little alley off to the side of the bar that led to what I'm sure was a nicer room that looked out into the parking lot.  We couldn't see much from where we were sitting except the waiters running back and forth and the little area where they entered orders on the computer. 

But I'm jumping ahead... we got there a few minutes before 7 and had to wait 45 minutes for a table for 2.  Some people coming in after us were told up to an hour and a half! I know this because the pager\/beeper they give you is only active IN their lobby.  So there were about 50-70 people all standing around this lobby starring at each other and the cheesecake in the case.  Not cool.

Finally our beeper went off and then we were told to stand in a certain spot to wait for our name to be called. More waiting.  Then we were taken to our little alley table.

The menu is 21 pages long.  And then there is a Skinnylicious menu on top of that. Ridiculous.  We ordered the spinach and artichoke dip.  It was fine.  I've had better.

I ordered the Pasta Carbonara with Chicken.  It was OK. Again... I've had better.
Boyfriend got the Bistro Shrimp Pasta: Crispy Battered Shrimp, Fresh Mushrooms, Tomato and Arugula Tossed with Spaghettini and a Basil-Garlic-Lemon Cream Sauce
I didn't taste it but he said it was fine but nothing he would crave again later - and that he liked another pasta dish from another restaurant much better.
We each ordered a slice of cheesecake.  I got the Chocolate mouse cheesecake which I thought would be light and fluffy but no.  It was very heavy.

It was very expensive in my opinion.  We both got water, we shared an app, each had an entree and a piece of cheesecake and this came to $71 after tip.  For what we got? It was not worth it at all.   2 stars on Yelp means ""Meh. I've experienced better."" That is exactly right in this case.  We will most definitely not be back.",2012-11-18 00:22:54
SZnPjS1QVSoHS_V3tsh80Q,d8faaLHe6rJuYyZkM3Fx2Q,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"I am VERY disappointed with my visit tonight. To start out I was told it would be a 45 minute wait, no big deal. I was expecting a long wait so that was fine. The problems began when We finally sat down (our party of 4) and  about 5 minutes went by, we were asked what we would like to drink (3 waters and a coke), the waitor took almost 10 minutes to get them to us. Then walked off 5 more minutes pass and we place our order (at 9:40 pm). The table beside us finished there meal, a new couple sat down. They ordered, there food was brought, they ate,paid there check and left. Still no food at our table. Finally at 11:00, two plates were brought to our table and about 5 minutes later the other two. The fries were so hard and old we didnt even eat them. When we finished eating I asked for the check, he asked if we wanted cheesecake, we all said no, he walked away, came back with a menu and said would yall like cheesecake. I politely said ""no, just my check"" he brought it then after what seemed like forever finally came back to take my card to run it. This was the worst experience I've ever had at a cheesecake factory.",2018-06-03 13:49:15
EK9oX81su0w-HnHWJl0fJQ,DYH2kUVBB327I21hK4Yviw,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,"I enjoy dining at many of The Cheesecake Factory locations. I have tried many different appetizers and entrees and have yet to be disappointed. My alcohol infused drink was quite tasty, my skinnyliciuos chicken tacos were fresh and flavorful, and the Chris Cheesecake was delicious! I will agree with some of the reviewer's that the wait can be long and tiresome on a Saturday night. But you have to consider the amount of patrons and the establishment is not that big. I wouldn't necessarily say it was not worth the wait. And as another poster mentioned ""Applebee's crowd"" that pretentious a-hole should take his business elsewhere. I read of a decent, good and kind hearted man who is known and loved by many to this day who never judged and would not judge people, his initials are J.C. Maybe some of you know him, doubt the pretentious poster does.",2014-12-28 17:13:55
-B705rVTncbRkNktV5RpVQ,Reuq65EOFI938Yg8xgff9g,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"When you are in need of a slice of sweet sugary deliciousness, The Cheesecake Factory has got you covered. It's a staple ""nice restaurant"" sure to please even the pickiest of eaters...their menu is like a novel, granted half of it is full of advertisements. 

You can quickly turn to the lunch menu, page 8. The portions are plenty and will run you around $10, give or take. However, their regular beverages will run you a solid $4. A nice perk is that they serve their ""chocolate and vanilla"" bread (that's only how my friend's daughter describes it, not the flavor) anytime of day, whether you eat lunch or dinner. They do not have very many vegetarian options, but they do have a veggie burger filled with brown rice and beets. 

This location is prime...after a fun shopping spree at South Park, you can relish the day on their open patio! Service was attentive and friendly and the people working the host desk were all smiles. 

I don't go here often, but it's one of my mom's favorites and when nothing but cheesecake will suffice it is my go to place (a slice will cost you approximately $10). Like me and everyone else the day I was here, you'll leave full and happy with a ""to go"" bag in hand with a slice of deliciousness for later.",2012-03-18 20:49:47
V_S0nWuhMkB9r0sQO_hu-Q,NENv6V_OfYW-4qx_tQbcxQ,L8rJht4Jw_BuR8gsckEWYg,3.0,4,1,1,"OK, I went in with really high expectations from everything I've heard about this place. We went on a Friday night around 8 and only had about a 15-20 minute wait. We were seated and our waiter seemed very nice at first and told us to take our time and soak in everything. I was amazed at the menu, it had anything and everything you could possibly want and then some.  The fried Mac & Cheese balls were AMAZBALLS and our food was delicious. 
I was very disappointed with our service though, he started off great, and I don't know what happened, but it seemed like we were bothering him by sitting in his section. He treated the other two tables he was waiting on very different and was super friendly but any time he came to the table we had to request refills on drinks and he just never checked in at all. This was a huge disappointment because like I said I had super high expectations coming in.   

Bad Service aside, the Cheesecake is to DIE for!!!!! Oh My Goodness, My husband tried the original cheesecake, but I had to go all in. I got the Chris' Outrageous Cheesecake and let me tell you it did not disappoint.  It was a layer of brownie, topped with a coconut chocolate chip cheese cake, topped with chocolate cake, and if that wasn't fat enough it also had a coconut pecan frosting on it.  Yes it was a completely fat *ss item, but it was so worth it. I would stay on the elliptical all day to have that once a week. 

Overall it was an ok experience.  The food was AMAZING, but the service was very disappointing. :( I will definitely  give it another try and for sure at least get some cheesecake to go.",2015-09-07 02:46:01
vYXHqVqSqtWPwO7GuYGxQg,M1iMJ-j8utBDWNgpTfqBzA,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,1,"The Cheesecake Factory has to be one of my favorite chain restaurants that I'm not ashamed to admit I love going to. I'm not sure if it's the fancy cocktails or the ridiculously expansive menu followed by the most decadent cheesecake, but I always feel so fancy when I come here. 

This location is easy to find, but it's connected to Southpark mall so parking can be a bit of a nightmare. The inside is beautiful with cathedral ceilings, ample seating for dining, and a really nice bar area. I wish they had more seating for the waiting area because there is always a wait. If you're lucky, you can find seating at the bar and order your meal there as well.

I have a few staple favorites that are my go-to's when I come here. I love their four cheese pasta with chicken, the steak diane with salmon and potatoes, and their fried mac n cheese balls. The bread is delicious and unlimited as well. Their cocktails are also always delicious. My favorite cheesecake is the 30th anniversary with layers of cheesecake and chocolate cake topped off with ganache. NOM! I also love the regular topped with strawberries. 

I would recommend eating here for the experience, but just know you will have a wait and you will spend a pretty penny, but you will leave full and satisfied!",2018-06-30 17:03:17
2TbrO_Cfzkq5oBxZQhlbpw,fVAnbtesu95qmbSeolzcEQ,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,Nice and friendly Bartender.  Jeremy was Awesome and he was a cutie-patootie! Was patient for our order... And quick to check and make sure we were doing good and enjoying our experience.,2016-01-10 22:56:05
JEVFjsFfY0On3M3oqPqdNw,XJKI1vp8GuXQHcDAU4gUaQ,L8rJht4Jw_BuR8gsckEWYg,1.0,3,2,1,"Cold Crappy Food, Over and Over...

Why do I Torture myself every time.

The Manager is W E A K !!!

Kyle Davis  - Manager",2014-04-06 19:02:38
sdWo-GbOhGmH5DbXQYySuA,KN8aLwSN4irIgfJI4T1zQw,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"So I think make my ""Monday Night"" an easy work week night and get take out from Cheesecake Factory. Boy was that a wrong call especially since this is their slowest night! So I complete and pay for my order by 8:01 and was quoted 20 to 25 mins and waited until 8:42 at which point I asked the same take out cashier who had rang me up what was going on she replies waiting on fries and I said well you told me 20 to 25 she replies back I said 25 to 30 I said no but let's go with that then what's taking an extra 15 by the time that banter is done she had no answer except would you like me to get a manager and I replied yes that and the food you said would be ready within the 30 minutes that's now 45 so I wait for him ( Adrian) I believe was his name and after watching him deal with another customer to whole he gave a free slice of cheesecake because I'm guessing resolving yet another dissatisfied customer I unleash a flurry of choice words on their lack of customer service and kitchen performance because 2 hamburgers and a couple of salads do not take 1 hr worth of prepping because the prep boy that came in at 6am already chopped everything up and it's a matter of putting it all in a box. Meanwhile I have a viewership because I have become irate over the lack of concern as the store manager I believe Brandon to be was just watching with a blank stare and I ask him what's he doing and he states just listening to you didn't want to interrupt so I said you'll have to cause I'm long winded. Had nothing to offer so I had him go chase for his business card so I can call corporate or at least email them with first hand insight to their Monday night standards and hope they can improve on it. See the things that makes me so mad, irate or just blow my lid is unlike most people that complain I wasn't looking for ""free"" anything as I always reject such option. That's a band aid on an open wound. What I want is for you to take the time and go look into the issue and fix it and not give me this blank stare like you are surprised to see a customer so upset over a couple of burgers taking an hr to be made. Are you freaking kidding me! I've seen junior chefs make complete meals in an hr and yours can sling out some burgers in 30 mins. Time for training session or new cooks. They're a dime a dozen I'm guessing since it's not a restaurant where you have the liberty to make your menu as you go. Hope this helps you Brandon with what the issue was and you jump on it and get it taken care of. I know it's not the first time service has been lack luster and that's putting it mildly! And to all the staff just being a spectator on the conversation it makes sense why your operation was lacking and why the customer before me got a free dessert from you!",2017-04-04 01:36:46
j8Kbux2GZRUm6ZTM48J4QQ,JqEHyGNJRROQyhKPKHsrFg,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"I would have definitely gave five stars but this time we got the express service! The drink and appetizers were served 3 minutes after we sat down. We were interrupted every minute by the waitress who rely wanted to know if we have enjoyed out Factory Nachos!!! Really? She introduced the desert menu before even we finished our drink!!! Lol 
We have always had great service but not today....  I'm putting one star to my review just maybe to get their attention and work with their employees to better serve customers.  Food is always great their and tiramisu for desert with coffee is always the best endings. 
I will keep going their with my family. 
Food and drinks deserve 7 stars.",2015-01-09 00:00:36
iR-tLb7H7jelp9GGaYafDw,TWQ4bxTnfz40cZMFCE2W-g,L8rJht4Jw_BuR8gsckEWYg,1.0,2,0,1,"Literally one of the worst Cheesecake experiences I have ever had in America or abroad. You expect consistency and at least passable quality when going to a chain establishment, but not the case here at this location. Wednesday night last week stopped in for a late dinner (9PM) after a long day. The server was great very attentive, but unfortunately the same couldn't be said about the kitchen. Ordered Thai Lettuce Wraps  and my friend ordered a burger - one hour in an empty restaurant to grill some chicken - and plate it with lettuce. Kind of crazy, no apology from the waiter on the wait. 

Food finally came out - there were three chicken pieces on the plate - 3 about the size of two of my fingers side by side. - $14 for that? Sauce was missing from the plate and the lettuce was rotting. I wish I would have stopped to talk to a manager, but after a long day all I wanted was to eat and go home especially after an hour wait in a basically empty restaurant. 

I really hope this location gets it together, because this experience has a previously loyal customer questioning future visits.",2017-11-22 04:32:16
WuFi1Nk2xDA1u9bVvyvm0Q,aoxkyYZzCucAmkDKNL1fCg,L8rJht4Jw_BuR8gsckEWYg,1.0,1,0,0,Horrible experience waited 70 min for a table then waited an additional 50 min for a child's spaghetti and meatball dinner and the adult meals sat under a warmer and dried out. Ordered a cheese cake for desert and was told the bakery staff were on a change of shift and waited over 20 minutes for a desert!  I can not recommend this place due to slow poor service.,2016-12-10 22:22:57
Z4uzCzsR6-389wZit5aobg,_Wiq1GSIjoOx3S3KtRTBtg,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,Went back to try Cheesecake Factory again. I must say our visit this time was very good. Our server Alex was excellent and the food was just as good. Even being a busy Saturday our food did not take long at all after placing our order.,2016-09-25 18:39:23
2jeUpIW27jwPvS5pSFJOxQ,P14bqC_Ynbp8O3tLePRKSw,L8rJht4Jw_BuR8gsckEWYg,4.0,2,0,1,The service was spotty.   We were sat and waited 15 minutes before a hostess was flagged by me.  Then the mgr came and offered apologies and free dessert to each of us.  The food was very good.  The fried catfish was a hit and the tuscan chicken was just in need of a little salt.  The chocolate cakes were delish and the lemon cello,2016-07-19 22:45:25
